"Day","Transaction ID","Order name","Payment gateway","Credit card type","Credit card tier","Billing country","Gift card ID","Gross payments","Refunded payments","Net payments"
"2026-06-27",9069066649896,"#159603","shopify_payments","visa","standard","United Kingdom",0,72.76,0,72.76
"2026-06-27",9069615055144,"#159729","shopify_payments","visa","premium","Australia",0,30,0,30
"2026-06-27",9069762871592,"#159759","Afterpay (New)",,,"United States",0,75.37,0,75.37
"2026-06-27",9069316309288,"#159659","shopify_payments","master","standard","United States",0,69.63,0,69.63
"2026-06-27",9070039367976,"#159814","paypal",,,"United States",0,69.57,0,69.57
"2026-06-27",9070801420584,"#159984","shopify_payments","visa","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9070281818408,"#159848","shopify_payments","master","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9069680329000,"#159744","shopify_payments","visa","standard","United States",0,130.52,0,130.52
"2026-06-27",9068825936168,"#159533","shopify_payments","visa","standard","United States",0,85.5,0,85.5
"2026-06-27",9070793392424,"#159978","shopify_payments","master","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9069103972648,"#159611","shopify_payments","visa","standard","Canada",0,60.71,0,60.71
"2026-06-27",9070814527784,"#159988","paypal",,,"United Kingdom",0,72.75,0,72.75
"2026-06-27",9068837404968,"#146282","shopify_payments","visa","standard","United States",0,0,-62.36,-62.36
"2026-06-27",9070825472296,"#159990","shopify_payments","master","standard","Canada",0,70.51,0,70.51
"2026-06-27",9071109734696,"#160077","shopify_payments","master","standard","Canada",0,66.42,0,66.42
"2026-06-27",9068937707816,"#159560","shopify_payments","visa","standard","United States",0,69.58,0,69.58
"2026-06-27",9069067043112,"#159604","shopify_payments","visa","standard","United States",0,65.27,0,65.27
"2026-06-27",9069258047784,"#159643","shopify_payments","visa","standard","United Kingdom",0,72.71,0,72.71
"2026-06-27",9069732856104,"#159751","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9068758597928,"#159522","shopify_payments","visa","standard","United States",0,69.56,0,69.56
"2026-06-27",9069765361960,"#159758","shopify_payments","master","standard","United States",0,75.41,0,75.41
"2026-06-27",9068754927912,"#159519","shopify_payments","visa","standard","Canada",0,70.47,0,70.47
"2026-06-27",9069260505384,"#159645","shopify_payments","visa","standard","Canada",0,194.24,0,194.24
"2026-06-27",9071062384936,"#160061","shopify_payments","visa","standard","United Kingdom",0,67,0,67
"2026-06-27",9068783108392,"#159525","shopify_payments","master","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9070231322920,"#159840","shopify_payments","american_express","premium","United Kingdom",0,72.72,0,72.72
"2026-06-27",9068965527848,"#159572","shopify_payments","visa","standard","United Kingdom",0,66.98,0,66.98
"2026-06-27",9068811256104,"#148223","shopify_payments","visa","standard","United States",0,0,-62.36,-62.36
"2026-06-27",9069953024296,"#159802","Afterpay (New)",,,"United States",0,69.57,0,69.57
"2026-06-27",9068946817320,"#159565","shopify_payments","visa","standard","United States",0,65.23,0,65.23
"2026-06-27",9070955954472,"#160033","shopify_payments","master","standard","United States",0,91.8,0,91.8
"2026-06-27",9070610874664,"#159927","shopify_payments","master","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9069411336488,"#159690","shopify_payments","master","standard","United Kingdom",0,72.73,0,72.73
"2026-06-27",9070614348072,"#159928","shopify_payments","visa","standard","Hong Kong",0,66.98,0,66.98
"2026-06-27",9069781090600,"#159764","shopify_payments","visa","standard","United States",0,65.26,0,65.26
"2026-06-27",9069592641832,"#159725","shopify_payments","visa","standard","Canada",0,70.5,0,70.5
"2026-06-27",9070134231336,"#159828","shopify_payments","visa","standard","Australia",0,129.22,0,129.22
"2026-06-27",9070794735912,"#159979","shopify_payments","master","standard","United States",0,63.09,0,63.09
"2026-06-27",9069139558696,"#137365","shopify_payments","visa","standard","United States",0,0,-63.81,-63.81
"2026-06-27",9068736119080,"#159515","shopify_payments","visa","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9070457159976,"#140164","shopify_payments","master","standard","Canada",0,0,-62.33,-62.33
"2026-06-27",9069011697960,"#159583","shopify_payments","master","premium","United States",0,69.62,0,69.62
"2026-06-27",9070748008744,"#159962","shopify_payments","visa","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9069971767592,"#159805","shopify_payments","master","standard","Australia",0,73.97,0,73.97
"2026-06-27",9070897955112,"#160015","shopify_payments","visa","standard","Canada",0,78.68,0,78.68
"2026-06-27",9068782813480,"#147886","shopify_payments","visa","standard","United States",0,0,-31.18,-31.18
"2026-06-27",9069193855272,"#159627","shopify_payments","visa","standard","Canada",0,120.12,0,120.12
"2026-06-27",9069884113192,"#159783","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9069169344808,"#159621","shopify_payments","master","standard","United States",0,69.58,0,69.58
"2026-06-27",9069575504168,"#159723","shopify_payments","visa","standard","Australia",0,12.49,0,12.49
"2026-06-27",9069692649768,"#159750","shopify_payments","master","standard","United States",0,69.61,0,69.61
"2026-06-27",9070322680104,"#159858","shopify_payments","visa","standard","Netherlands",0,79,0,79
"2026-06-27",9070241382696,"#159842","shopify_payments","master","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9068524110120,"#159470","shopify_payments","master","standard","United Kingdom",0,72.7,0,72.7
"2026-06-27",9068667568424,"#141949","shopify_payments","visa","standard","Canada",0,0,-56.1,-56.1
"2026-06-27",9069529760040,"#159717","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9068772983080,"#145183","shopify_payments","master","standard","United States",0,0,-62.36,-62.36
"2026-06-27",9069426082088,"#159696","paypal",,,"United States",0,75.36,0,75.36
"2026-06-27",9069299302696,"#159654","shopify_payments","visa","standard","Australia",0,68.97,0,68.97
"2026-06-27",9069035946280,"#159592","paypal",,,"Canada",0,70.42,0,70.42
"2026-06-27",9070080360744,"#159822","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9070805549352,"#159986","paypal",,,"United Kingdom",0,60.88,0,60.88
"2026-06-27",9071143682344,"#160085","shopify_payments","master","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9070313177384,"#159854","shopify_payments","visa","standard","Australia",0,64.99,0,64.99
"2026-06-27",9069415661864,"#159692","paypal",,,"Canada",0,70.42,0,70.42
"2026-06-27",9069687865640,"#159748","shopify_payments","american_express","premium","United States",0,69.61,0,69.61
"2026-06-27",9068738249000,"#159516","paypal",,,"United Kingdom",0,65.94,0,65.94
"2026-06-27",9068620022056,"#159491","shopify_payments","visa","standard","United States",0,75.32,0,75.32
"2026-06-27",9070893072680,"#160013","shopify_payments","visa","standard","Canada",0,70.51,0,70.51
"2026-06-27",9069614137640,"#159729","shopify_payments","visa","premium","Australia",0,76.08,0,76.08
"2026-06-27",9070487863592,"#150276","shopify_payments","visa","standard","Australia",0,0,-60,-60
"2026-06-27",9070346109224,"#159866","shopify_payments","visa","standard","United States",0,70.51,0,70.51
"2026-06-27",9070451884328,"#159892","Afterpay (New)",,,"Australia",0,56.18,0,56.18
"2026-06-27",9070898217256,"#160016","shopify_payments","master","standard","United States",0,69.61,0,69.61
"2026-06-27",9070453915944,"#159893","shopify_payments","visa","standard","Australia",0,56.18,0,56.18
"2026-06-27",9069089685800,"#148034","shopify_payments","master","standard","Canada",0,0,-61.31,-61.31
"2026-06-27",9068938035496,"#159563","shopify_payments",,,"Netherlands",0,78.99,0,78.99
"2026-06-27",9069684392232,"#145916","shopify_payments","visa","standard","United States",0,0,-31.18,-31.18
"2026-06-27",9070289223976,"#159850","shopify_payments",,,"Netherlands",0,63.18,0,63.18
"2026-06-27",9070356562216,"#159868","paypal",,,"Netherlands",0,78.79,0,78.79
"2026-06-27",9068852281640,"#143133","shopify_payments","visa","standard","Canada",0,0,-62.33,-62.33
"2026-06-27",9071122809128,"#160079","shopify_payments","master","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9069264732456,"#159647","shopify_payments","american_express","premium","United Kingdom",0,72.71,0,72.71
"2026-06-27",9068795527464,"#134838","shopify_payments","visa","premium","United States",0,0,-28.06,-28.06
"2026-06-27",9068906840360,"#159550","shopify_payments","master","standard","United Kingdom",0,148.69,0,148.69
"2026-06-27",9070260224296,"#159844","shopify_payments","visa","standard","Australia",0,68.97,0,68.97
"2026-06-27",9070634697000,"#159932","shopify_payments","master","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9071054946600,"#160058","shopify_payments","master","standard","United States",0,69.61,0,69.61
"2026-06-27",9070673789224,"#159942","shopify_payments","visa","standard","United Kingdom",0,67,0,67
"2026-06-27",9070204944680,"#159836","shopify_payments","master","standard","Ireland",0,69.19,0,69.19
"2026-06-27",9071189000488,"#160096","shopify_payments","master","standard","United States",0,69.61,0,69.61
"2026-06-27",9068890587432,"#147374","paypal",,,"United States",0,0,-62.32,-62.32
"2026-06-27",9071222751528,"#160104","shopify_payments","visa","standard","United States",0,65.26,0,65.26
"2026-06-27",9070338113832,"#159861","Afterpay (New)",,,"Australia",0,68.97,0,68.97
"2026-06-27",9069319749928,"#159660","shopify_payments","master","standard","United States",0,69.63,0,69.63
"2026-06-27",9070052245800,"#159818","shopify_payments","visa","standard","United Kingdom",0,72.75,0,72.75
"2026-06-27",9069481492776,"#159708","shopify_payments","visa","standard","Australia",0,19.99,0,19.99
"2026-06-27",9070394212648,"#159879","Afterpay (New)",,,"United Kingdom",0,66.89,0,66.89
"2026-06-27",9070491664680,"#159898","shopify_payments","visa","standard","United Kingdom",0,66.05,0,66.05
"2026-06-27",9070571061544,"#159916","paypal",,,"United Kingdom",0,194.94,0,194.94
"2026-06-27",9070509621544,"#158516","shopify_payments","visa","standard","United States",0,0,-6.53,-6.53
"2026-06-27",9071100920104,"#160074","Afterpay (New)",,,"Canada",0,71.56,0,71.56
"2026-06-27",9070688502056,"#159947","shopify_payments","visa","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9069147390248,"#159620","Afterpay (New)",,,"United States",0,56.53,0,56.53
"2026-06-27",9069641597224,"#159734","Afterpay (New)",,,"Australia",0,56.18,0,56.18
"2026-06-27",9070780875048,"#159975","shopify_payments","visa","standard","Canada",0,66.42,0,66.42
"2026-06-27",9068849889576,"#147125","shopify_payments","visa","standard","United States",0,0,-62.36,-62.36
"2026-06-27",9070762000680,"#159967","shopify_payments","visa","standard","United Kingdom",0,60.87,0,60.87
"2026-06-27",9069337608488,"#159666","shopify_payments","master","standard","Canada",0,70.52,0,70.52
"2026-06-27",9070917189928,"#160022","shopify_payments","master","standard","United Kingdom",0,60.87,0,60.87
"2026-06-27",9068799230248,"#159529","paypal",,,"United Kingdom",0,72.63,0,72.63
"2026-06-27",9070982529320,"#160038","shopify_payments","master","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9069616398632,"#159729","shopify_payments","visa","premium","Australia",0,10,0,10
"2026-06-27",9069812810024,"#159772","shopify_payments","master","standard","Australia",0,64.99,0,64.99
"2026-06-27",9069003309352,"#159581","shopify_payments","master","standard","United Kingdom",0,72.76,0,72.76
"2026-06-27",9071039676712,"#160053","shopify_payments","visa","standard","United States",0,12.33,0,12.33
"2026-06-27",9070314914088,"#159856","shopify_payments","visa","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9068770230568,"#145932","shopify_payments","master","standard","United Kingdom",0,0,-47.38,-47.38
"2026-06-27",9069874217256,"#159781","shopify_payments","visa","standard","United States",0,63.09,0,63.09
"2026-06-27",9069813760296,"#159773","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9069251133736,"#159641","shopify_payments","visa","standard","United Kingdom",0,72.71,0,72.71
"2026-06-27",9070063288616,"#159819","shopify_payments","visa","standard","United States",0,69.61,0,69.61
"2026-06-27",9069032243496,"#159589","shopify_payments","master","standard","United States",0,85.58,0,85.58
"2026-06-27",9071199289640,"#160100","shopify_payments","master","standard","United Kingdom",0,103.37,0,103.37
"2026-06-27",9068938625320,"#159562","shopify_payments","visa","standard","United Kingdom",0,72.72,0,72.72
"2026-06-27",9070020329768,"#159813","shopify_payments","visa","standard","United States",0,63.09,0,63.09
"2026-06-27",9070772060456,"#159971","shopify_payments","master","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9071191851304,"#160098","shopify_payments","visa","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9068806504744,"#159531","shopify_payments","visa","standard","United States",0,63.04,0,63.04
"2026-06-27",9071106392360,"#160076","shopify_payments","visa","standard","United Kingdom",0,72.74,0,72.74
"2026-06-27",9070496940328,"#90404","paypal",,,"United States",0,0,-69.55,-69.55
"2026-06-27",9070783529256,"#148308","shopify_payments","visa","standard","United States",0,0,-46.77,-46.77
"2026-06-27",9070991081768,"#160041","shopify_payments","visa","standard","Canada",0,70.51,0,70.51
"2026-06-27",9070262944040,"#159845","shopify_payments","visa","standard","United Kingdom",0,66.98,0,66.98
"2026-06-27",9068615860520,"#159489","shopify_payments","visa","standard","United Kingdom",0,72.75,0,72.75
"2026-06-27",9069894467880,"#159787","paypal",,,"United States",0,69.57,0,69.57
"2026-06-27",9068924797224,"#159557","shopify_payments","visa","standard","United States",0,69.58,0,69.58
"2026-06-27",9071235793192,"#160108","shopify_payments","visa","standard","United States",0,59.17,0,59.17
"2026-06-27",9069779550504,"#159763","shopify_payments","visa","standard","United States",0,56.56,0,56.56
"2026-06-27",9069622133032,"#159731","Afterpay (New)",,,"United States",0,65.22,0,65.22
"2026-06-27",9068706627880,"#159510","shopify_payments","visa","standard","United States",0,75.36,0,75.36
"2026-06-27",9068531188008,"#159472","shopify_payments","visa","standard","Canada",0,63.91,0,63.91
"2026-06-27",9070838087976,"#159993","shopify_payments","master","standard","United Kingdom",0,60.87,0,60.87
"2026-06-27",9069775520040,"#159762","paypal",,,"United States",0,65.22,0,65.22
"2026-06-27",9069011992872,"#159584","shopify_payments","visa","standard","United States",0,85.58,0,85.58
"2026-06-27",9069617086760,"#159730","paypal",,,"Canada",0,66.34,0,66.34
"2026-06-27",9070042022184,"#159815","shopify_payments","master","standard","United States",0,34.81,0,34.81
"2026-06-27",9070130921768,"#159827","Afterpay (New)",,,"New Zealand",0,70.33,0,70.33
"2026-06-27",9069848625448,"#159778","shopify_payments","visa","standard","Australia",0,134.22,0,134.22
"2026-06-27",9069184057640,"#159624","shopify_payments","master","standard","United Kingdom",0,72.71,0,72.71
"2026-06-27",9068562972968,"#159476","paypal",,,"United Kingdom",0,72.63,0,72.63
